C_Merch_Vendor_Nbr,C_SKU_Nbr,C_d_Store,C_d_Store_Nbr,C_sku1,C_Sales_Units,C_sales
769444,1002185329,8988-LAKE ELSINORE,8988,1002185329-2X4-3FT PRE-CUT LUMBER,543.0,1445.789999999999
769444,1002185329,0683-SAN BERNARDINO,0683,1002185329-2X4-3FT PRE-CUT LUMBER,921.0,2570.6899999999996
769444,1002185329,2770-JACKSON,2770,1002185329-2X4-3FT PRE-CUT LUMBER,294.0,698.8700000000006
21376,1002185329,"4658-BRISTOL, VA",4658,1002185329-2X4-3FT PRE-CUT LUMBER,69.0,172.99
769444,1002185329,6628-LAGUNA HILLS,6628,1002185329-2X4-3FT PRE-CUT LUMBER,225.0,617.8800000000002
769444,1002185329,6005-GILLETTE,6005,1002185329-2X4-3FT PRE-CUT LUMBER,300.0,718.5499999999998
769444,1002185329,0657-SAN RAFAEL,0657,1002185329-2X4-3FT PRE-CUT LUMBER,1101.0,2986.8899999999962
769444,1002185329,0977-PARSIPPANY,0977,1002185329-2X4-3FT PRE-CUT LUMBER,1112.0,2601.410000000003
769444,1002185329,6336-PALM BAY,6336,1002185329-2X4-3FT PRE-CUT LUMBER,699.0,1569.4799999999984
769444,1002185329,1088-MADERA,1088,1002185329-2X4-3FT PRE-CUT LUMBER,265.0,711.8000000000004
769444,1002185329,6323-ORANGE CITY,6323,1002185329-2X4-3FT PRE-CUT LUMBER,621.0,1455.6599999999992
21376,1002185329,0736-OAK RIDGE,0736,1002185329-2X4-3FT PRE-CUT LUMBER,494.0,1167.7699999999998
68662,1002185329,6226-DERBY,6226,1002185329-2X4-3FT PRE-CUT LUMBER,133.0,379.44000000000005
769444,1002185329,1907-NILES,1907,1002185329-2X4-3FT PRE-CUT LUMBER,173.0,372.6400000000002
769444,1002185329,3863-HARRISON,3863,1002185329-2X4-3FT PRE-CUT LUMBER,525.0,1224.3499999999997
21376,1002185329,"0132-CARROLLTON, GA",0132,1002185329-2X4-3FT PRE-CUT LUMBER,9.0,16.38
769444,1002185329,4032-N REDMOND,4032,1002185329-2X4-3FT PRE-CUT LUMBER,279.0,630.1600000000003
769444,1002185329,2204-E WICHITA,2204,1002185329-2X4-3FT PRE-CUT LUMBER,791.0,1801.9700000000003
769444,1002185329,"6884-ONTARIO,CA",6884,1002185329-2X4-3FT PRE-CUT LUMBER,715.0,1976.7800000000018
769444,1002185329,8966-MOSES LAKE,8966,1002185329-2X4-3FT PRE-CUT LUMBER,144.0,298.2900000000001
769444,1002185329,"1409-HARRISON,AR",1409,1002185329-2X4-3FT PRE-CUT LUMBER,100.0,231.30999999999997
769444,1002185329,4701-TACOMA,4701,1002185329-2X4-3FT PRE-CUT LUMBER,538.0,1224.1300000000003
769444,1002185329,0477-THOMAS RD,0477,1002185329-2X4-3FT PRE-CUT LUMBER,1509.0,4293.779999999999
769444,1002185329,6357-CLEARWATER,6357,1002185329-2X4-3FT PRE-CUT LUMBER,653.0,1464.5599999999977
769444,1002185329,2674-WALTHAM,2674,1002185329-2X4-3FT PRE-CUT LUMBER,722.0,1816.1600000000005
21376,1002185329,0918-MILLTOWN,0918,1002185329-2X4-3FT PRE-CUT LUMBER,4.0,15.149999999999999
21376,1002185329,0126-LAWRENCEVILLE,0126,1002185329-2X4-3FT PRE-CUT LUMBER,1238.0,2847.67
769444,1002185329,0417-OCOTILLO/S CHANDLER,0417,1002185329-2X4-3FT PRE-CUT LUMBER,388.0,1133.190000000001
769444,1002185329,6512-TOMBALL,6512,1002185329-2X4-3FT PRE-CUT LUMBER,741.0,1671.3700000000001
769444,1002185329,0679-OCEANSIDE,0679,1002185329-2X4-3FT PRE-CUT LUMBER,1039.0,2876.0300000000007
769444,1002185329,4918-WAUKESHA,4918,1002185329-2X4-3FT PRE-CUT LUMBER,749.0,1742.1700000000017
769444,1002185329,0954-UNION - RT 22,0954,1002185329-2X4-3FT PRE-CUT LUMBER,335.0,912.3400000000004
769444,1002185329,6531-BEE CAVE,6531,1002185329-2X4-3FT PRE-CUT LUMBER,354.0,810.0800000000002
769444,1002185329,3703-MINOT,3703,1002185329-2X4-3FT PRE-CUT LUMBER,269.0,598.34
769444,1002185329,"0587-SOUTHLAKE, TX",0587,1002185329-2X4-3FT PRE-CUT LUMBER,311.0,761.25
21376,1002185329,1604-REHOBOTH BEACH,1604,1002185329-2X4-3FT PRE-CUT LUMBER,-5.0,-16.9
21376,1002185329,3629-WILMINGTON,3629,1002185329-2X4-3FT PRE-CUT LUMBER,461.0,966.8000000000001
68662,1002185329,4156-NORTH VERSAILLES,4156,1002185329-2X4-3FT PRE-CUT LUMBER,297.0,617.8600000000004
21376,1002185329,0117-WAGES DRIVE,0117,1002185329-2X4-3FT PRE-CUT LUMBER,905.0,2113.360000000001
769444,1002185329,6647-ANAHEIM,6647,1002185329-2X4-3FT PRE-CUT LUMBER,550.0,1511.3700000000006
769444,1002185329,3029-BELTON,3029,1002185329-2X4-3FT PRE-CUT LUMBER,278.0,603.5699999999997
769444,1002185329,1859-ELDORADO-WEBSTER (R0567),1859,1002185329-2X4-3FT PRE-CUT LUMBER,775.0,1679.3000000000004
769444,1002185329,3204-SOUTH LINCOLN,3204,1002185329-2X4-3FT PRE-CUT LUMBER,504.0,1122.2900000000006
769444,1002185329,1550-LAKEWOOD-NORTH,1550,1002185329-2X4-3FT PRE-CUT LUMBER,377.0,983.1199999999998
769444,1002185329,0933-HOWELL,0933,1002185329-2X4-3FT PRE-CUT LUMBER,115.0,351.5499999999999
769444,1002185329,2841-SHAKOPEE,2841,1002185329-2X4-3FT PRE-CUT LUMBER,681.0,1590.2799999999995
68662,1002185329,6154-JAMESTOWN,6154,1002185329-2X4-3FT PRE-CUT LUMBER,249.0,539.8099999999998
769444,1002185329,4716-SILVERDALE,4716,1002185329-2X4-3FT PRE-CUT LUMBER,417.0,953.1099999999997
21376,1002185329,0728-N KNOXVILLE,0728,1002185329-2X4-3FT PRE-CUT LUMBER,658.0,1508.6200000000003
769444,1002185329,6923-SOUTH ELGIN,6923,1002185329-2X4-3FT PRE-CUT LUMBER,431.0,932.9
21376,1002185329,0975-ABSECON,0975,1002185329-2X4-3FT PRE-CUT LUMBER,179.0,412.33
769444,1002185329,2739-BAY CITY,2739,1002185329-2X4-3FT PRE-CUT LUMBER,295.0,669.2400000000004
769444,1002185329,2001-SOUTHLAKE,2001,1002185329-2X4-3FT PRE-CUT LUMBER,373.0,894.1000000000003
769444,1002185329,2828-BLAINE,2828,1002185329-2X4-3FT PRE-CUT LUMBER,346.0,760.0000000000002
769444,1002185329,0541-ARLINGTON,0541,1002185329-2X4-3FT PRE-CUT LUMBER,956.0,2383.749999999999
769444,1002185329,2557-ANNAPOLIS,2557,1002185329-2X4-3FT PRE-CUT LUMBER,808.0,1690.5500000000013
769444,1002185329,8919-S LITTLE ROCK,8919,1002185329-2X4-3FT PRE-CUT LUMBER,463.0,1085.8
21376,1002185329,"1130-SENECA,SC",1130,1002185329-2X4-3FT PRE-CUT LUMBER,255.0,590.9899999999999
21376,1002185329,0153-WEST COBB,0153,1002185329-2X4-3FT PRE-CUT LUMBER,36.0,64.33999999999999
769444,1002185329,1504-COLORADO SPRINGS,1504,1002185329-2X4-3FT PRE-CUT LUMBER,920.0,2294.2100000000005
769444,1002185329,1944-VOLO,1944,1002185329-2X4-3FT PRE-CUT LUMBER,310.0,689.3500000000001
68662,1002185329,6230-WINDHAM,6230,1002185329-2X4-3FT PRE-CUT LUMBER,13.0,38.43999999999999
769444,1002185329,3208-GRAND ISLAND,3208,1002185329-2X4-3FT PRE-CUT LUMBER,222.0,542.6200000000001
769444,1002185329,8552-WARRENTON,8552,1002185329-2X4-3FT PRE-CUT LUMBER,732.0,1693.0399999999997
68662,1002185329,6204-NORWALK,6204,1002185329-2X4-3FT PRE-CUT LUMBER,688.0,1641.5299999999997
769444,1002185329,6680-N SANTA ANA,6680,1002185329-2X4-3FT PRE-CUT LUMBER,259.0,639.9099999999992
33560,1002185329,4418-CEDAR CITY,4418,1002185329-2X4-3FT PRE-CUT LUMBER,530.0,1538.9799999999993
21376,1002185329,0942-WASHINGTON TWSP/MONROE,0942,1002185329-2X4-3FT PRE-CUT LUMBER,48.0,80.16000000000001
769444,1002185329,"6120-MASPETH, NY",6120,1002185329-2X4-3FT PRE-CUT LUMBER,88.0,292.96
769444,1002185329,4162-MATAMORAS,4162,1002185329-2X4-3FT PRE-CUT LUMBER,690.0,1578.2700000000004
21376,1002185329,0739-SEVIERVILLE,0739,1002185329-2X4-3FT PRE-CUT LUMBER,221.0,538.0200000000002
68662,1002185329,6220-GLASTONBURY,6220,1002185329-2X4-3FT PRE-CUT LUMBER,,
769444,1002185329,6328-SOUTH CHASE,6328,1002185329-2X4-3FT PRE-CUT LUMBER,657.0,1537.6899999999985
769444,1002185329,3003-BRIDGETON,3003,1002185329-2X4-3FT PRE-CUT LUMBER,336.0,752.4099999999994
769444,1002185329,2685-METHUEN,2685,1002185329-2X4-3FT PRE-CUT LUMBER,316.0,726.3200000000004
21376,1002185329,0808-DOTHAN,0808,1002185329-2X4-3FT PRE-CUT LUMBER,158.0,378.7299999999999
68662,1002185329,"2619-GREENFIELD,MA",2619,1002185329-2X4-3FT PRE-CUT LUMBER,322.0,668.9299999999998
21376,1002185329,0806-PRATTVILLE,0806,1002185329-2X4-3FT PRE-CUT LUMBER,157.0,366.46000000000015
769444,1002185329,4031-HERMISTON,4031,1002185329-2X4-3FT PRE-CUT LUMBER,395.0,950.9200000000001
769444,1002185329,"1403-FAYETTEVILLE, AR",1403,1002185329-2X4-3FT PRE-CUT LUMBER,337.0,760.3300000000004
769444,1002185329,3314-SW LAS VEGAS,3314,1002185329-2X4-3FT PRE-CUT LUMBER,1092.0,3020.9600000000014
33560,1002185329,4408-CENTERVILLE,4408,1002185329-2X4-3FT PRE-CUT LUMBER,445.0,1285.1800000000003
21376,1002185329,"0747-WINCHESTER,TN",0747,1002185329-2X4-3FT PRE-CUT LUMBER,114.0,261.40999999999997
769444,1002185329,8964-ABERDEEN,8964,1002185329-2X4-3FT PRE-CUT LUMBER,215.0,567.0799999999998
769444,1002185329,0151-PAULDING COUNTY,0151,1002185329-2X4-3FT PRE-CUT LUMBER,735.0,1605.9400000000003
769444,1002185329,3801-W TOLEDO,3801,1002185329-2X4-3FT PRE-CUT LUMBER,312.0,728.52
769444,1002185329,0983-HACKENSACK,0983,1002185329-2X4-3FT PRE-CUT LUMBER,-1.0,-2.05
21376,1002185329,2905-HATTIESBURG,2905,1002185329-2X4-3FT PRE-CUT LUMBER,512.0,1104.4200000000003
21376,1002185329,0352-I-10 BULLARD,0352,1002185329-2X4-3FT PRE-CUT LUMBER,323.0,779.6900000000003
769444,1002185329,6941-LITHIA SPGS-THORNTON RD,6941,1002185329-2X4-3FT PRE-CUT LUMBER,464.0,1125.3999999999996
769444,1002185329,4631-MIDLOTHIAN,4631,1002185329-2X4-3FT PRE-CUT LUMBER,516.0,1362.6599999999999
21376,1002185329,"8413-JASPER, GA",8413,1002185329-2X4-3FT PRE-CUT LUMBER,27.0,49.14
769444,1002185329,0251-N MIAMI BEACH,0251,1002185329-2X4-3FT PRE-CUT LUMBER,520.0,1199.5899999999992
769444,1002185329,6683-RIALTO,6683,1002185329-2X4-3FT PRE-CUT LUMBER,598.0,1583.6000000000013
769444,1002185329,4916-LAKE GENEVA,4916,1002185329-2X4-3FT PRE-CUT LUMBER,239.0,507.1400000000003
769444,1002185329,0917-LAWNSIDE,0917,1002185329-2X4-3FT PRE-CUT LUMBER,457.0,1067.789999999999
769444,1002185329,2583-NE WASHINGTON DC,2583,1002185329-2X4-3FT PRE-CUT LUMBER,98.0,237.39000000000004
21376,1002185329,"0152-GAINESVILLE, GA",0152,1002185329-2X4-3FT PRE-CUT LUMBER,650.0,1417.9299999999992
769444,1002185329,1229-CORAM,1229,1002185329-2X4-3FT PRE-CUT LUMBER,365.0,902.6400000000002
68662,1002185329,4128-JOHNSTOWN,4128,1002185329-2X4-3FT PRE-CUT LUMBER,443.0,993.6500000000004
769444,1002185329,3859-STREETSBORO,3859,1002185329-2X4-3FT PRE-CUT LUMBER,373.0,897.6100000000001
21376,1002185329,0989-CHERRY HILL,0989,1002185329-2X4-3FT PRE-CUT LUMBER,516.0,1197.84
769444,1002185329,3633-HIGH POINT,3633,1002185329-2X4-3FT PRE-CUT LUMBER,292.0,725.9899999999996
769444,1002185329,1018-N OCEANSIDE,1018,1002185329-2X4-3FT PRE-CUT LUMBER,377.0,994.8799999999992
769444,1002185329,4122-WILKES-BARRE,4122,1002185329-2X4-3FT PRE-CUT LUMBER,175.0,436.71999999999997
769444,1002185329,4920-W GREEN BAY,4920,1002185329-2X4-3FT PRE-CUT LUMBER,574.0,1348.5700000000004
769444,1002185329,0456-SUPERSTITION,0456,1002185329-2X4-3FT PRE-CUT LUMBER,360.0,1045.480000000001
769444,1002185329,2111-BETTENDORF,2111,1002185329-2X4-3FT PRE-CUT LUMBER,401.0,896.1800000000002
68662,1002185329,4126-GREENSBURG,4126,1002185329-2X4-3FT PRE-CUT LUMBER,299.0,672.8800000000005
81537,1002185329,6409-LOS COLOBOS (E CAROLINA),6409,1002185329-2X4-3FT PRE-CUT LUMBER,256.0,778.4799999999999
769444,1002185329,6583-ABILENE,6583,1002185329-2X4-3FT PRE-CUT LUMBER,457.0,977.9499999999999
769444,1002185329,2803-COON RAPIDS,2803,1002185329-2X4-3FT PRE-CUT LUMBER,400.0,905.3
769444,1002185329,"3843-WASHINGTON COURTHOUSE,OH",3843,1002185329-2X4-3FT PRE-CUT LUMBER,150.0,326.9999999999999
769444,1002185329,6609-CHICO,6609,1002185329-2X4-3FT PRE-CUT LUMBER,386.0,1095.8000000000009
769444,1002185329,2665-W ROXBURY,2665,1002185329-2X4-3FT PRE-CUT LUMBER,355.0,856.5800000000003
769444,1002185329,1810-SANDPOINT,1810,1002185329-2X4-3FT PRE-CUT LUMBER,255.0,557.2499999999997
769444,1002185329,0247-PALM HARBOR,0247,1002185329-2X4-3FT PRE-CUT LUMBER,794.0,1718.2399999999973
769444,1002185329,2205-W WICHITA,2205,1002185329-2X4-3FT PRE-CUT LUMBER,470.0,1060.67
21376,1002185329,0944-EDISON,0944,1002185329-2X4-3FT PRE-CUT LUMBER,33.0,52.92
21376,1002185329,0106-KENNESAW,0106,1002185329-2X4-3FT PRE-CUT LUMBER,,
21376,1002185329,2913-BROOKHAVEN,2913,1002185329-2X4-3FT PRE-CUT LUMBER,133.0,330.48999999999995
769444,1002185329,3042-JOPLIN,3042,1002185329-2X4-3FT PRE-CUT LUMBER,368.0,806.8400000000006
769444,1002185329,1522-GOLDEN,1522,1002185329-2X4-3FT PRE-CUT LUMBER,176.0,475.64000000000027
769444,1002185329,6332-CRYSTAL RIVER,6332,1002185329-2X4-3FT PRE-CUT LUMBER,481.0,1057.5800000000002
769444,1002185329,1538-NE COLORADO SPRINGS,1538,1002185329-2X4-3FT PRE-CUT LUMBER,1126.0,2824.2000000000025
769444,1002185329,8523-EAST EL PASO,8523,1002185329-2X4-3FT PRE-CUT LUMBER,720.0,1573.0099999999998
769444,1002185329,6585-CEDAR PARK,6585,1002185329-2X4-3FT PRE-CUT LUMBER,517.0,1151.3000000000009
769444,1002185329,6635-BOLLINGER,6635,1002185329-2X4-3FT PRE-CUT LUMBER,1307.0,3622.6099999999924
769444,1002185329,0965-MONTVILLE,0965,1002185329-2X4-3FT PRE-CUT LUMBER,480.0,1126.5299999999995
769444,1002185329,2706-TROY,2706,1002185329-2X4-3FT PRE-CUT LUMBER,936.0,2245.0299999999993
769444,1002185329,2812-EDEN PRAIRIE,2812,1002185329-2X4-3FT PRE-CUT LUMBER,514.0,1264.86
769444,1002185329,"3875-BRUNSWICK,OH",3875,1002185329-2X4-3FT PRE-CUT LUMBER,356.0,788.9100000000004
769444,1002185329,2612-HYANNIS,2612,1002185329-2X4-3FT PRE-CUT LUMBER,-1.0,-2.92
21376,1002185329,0105-DULUTH,0105,1002185329-2X4-3FT PRE-CUT LUMBER,-4.0,-12.65
769444,1002185329,2608-QUINCY II,2608,1002185329-2X4-3FT PRE-CUT LUMBER,337.0,824.9200000000002
769444,1002185329,4108-WHITEHALL,4108,1002185329-2X4-3FT PRE-CUT LUMBER,1404.0,3067.560000000002
769444,1002185329,2211-LAWRENCE,2211,1002185329-2X4-3FT PRE-CUT LUMBER,631.0,1409.750000000001
21376,1002185329,"4119-E WHITELAND/FRAZER, PA",4119,1002185329-2X4-3FT PRE-CUT LUMBER,690.0,1557.750000000001
21376,1002185329,0916-WOODBRIDGE,0916,1002185329-2X4-3FT PRE-CUT LUMBER,16.0,26.450000000000003
21376,1002185329,0965-MONTVILLE,0965,1002185329-2X4-3FT PRE-CUT LUMBER,,
769444,1002185329,0457-SCOTTSDALE,0457,1002185329-2X4-3FT PRE-CUT LUMBER,314.0,884.4300000000001
21376,1002185329,0901-E HANOVER,0901,1002185329-2X4-3FT PRE-CUT LUMBER,5.0,8.65
21376,1002185329,0974-MANTUA,0974,1002185329-2X4-3FT PRE-CUT LUMBER,,
21376,1002185329,0368-MARRERO,0368,1002185329-2X4-3FT PRE-CUT LUMBER,440.0,972.4100000000005
769444,1002185329,1208-ELMONT,1208,1002185329-2X4-3FT PRE-CUT LUMBER,377.0,980.2000000000006
769444,1002185329,1087-MORENO VALLEY II,1087,1002185329-2X4-3FT PRE-CUT LUMBER,643.0,1793.8500000000024
769444,1002185329,0501-BEAUMONT,0501,1002185329-2X4-3FT PRE-CUT LUMBER,646.0,1495.099999999998
769444,1002185329,4709-PUYALLUP,4709,1002185329-2X4-3FT PRE-CUT LUMBER,611.0,1443.4700000000018
769444,1002185329,0630-SANTA CLARA,0630,1002185329-2X4-3FT PRE-CUT LUMBER,276.0,764.76
769444,1002185329,6325-WEST DELRAY,6325,1002185329-2X4-3FT PRE-CUT LUMBER,698.0,1543.8599999999974
769444,1002185329,6955-CENTRAL ISLIP,6955,1002185329-2X4-3FT PRE-CUT LUMBER,248.0,631.4499999999997
21376,1002185329,1112-W COLUMBIA,1112,1002185329-2X4-3FT PRE-CUT LUMBER,426.0,1068.0
21376,1002185329,"1106-LEXINGTON,SC",1106,1002185329-2X4-3FT PRE-CUT LUMBER,166.0,453.6100000000001
21376,1002185329,1115-HILTON HEAD,1115,1002185329-2X4-3FT PRE-CUT LUMBER,,
769444,1002185329,0922-TOTOWA,0922,1002185329-2X4-3FT PRE-CUT LUMBER,356.0,765.0700000000004
21376,1002185329,4137-DOWNINGTOWN,4137,1002185329-2X4-3FT PRE-CUT LUMBER,66.0,170.07999999999993
21376,1002185329,0121-CUMBERLAND,0121,1002185329-2X4-3FT PRE-CUT LUMBER,-2.0,-3.94
769444,1002185329,4648-EAST MANASSAS,4648,1002185329-2X4-3FT PRE-CUT LUMBER,521.0,1121.9499999999996
21376,1002185329,0148-NEWNAN,0148,1002185329-2X4-3FT PRE-CUT LUMBER,9.0,16.38
769444,1002185329,4931-WAUSAU,4931,1002185329-2X4-3FT PRE-CUT LUMBER,404.0,908.9700000000001
769444,1002185329,1926-DEERFIELD,1926,1002185329-2X4-3FT PRE-CUT LUMBER,452.0,1118.46
769444,1002185329,1523-PIONEER HILLS,1523,1002185329-2X4-3FT PRE-CUT LUMBER,676.0,1794.0699999999986
769444,1002185329,0571-LUMPKIN,0571,1002185329-2X4-3FT PRE-CUT LUMBER,1061.0,2565.4100000000003
21376,1002185329,6980-DAHLONEGA,6980,1002185329-2X4-3FT PRE-CUT LUMBER,87.0,177.57000000000002
769444,1002185329,0668-MURRIETA,0668,1002185329-2X4-3FT PRE-CUT LUMBER,918.0,2519.1799999999976
769444,1002185329,0261-W COLONIAL,0261,1002185329-2X4-3FT PRE-CUT LUMBER,596.0,1432.4099999999987
769444,1002185329,1941-WAUKEGAN,1941,1002185329-2X4-3FT PRE-CUT LUMBER,64.0,129.12
68662,1002185329,1264-VICTOR,1264,1002185329-2X4-3FT PRE-CUT LUMBER,300.0,707.0799999999995
769444,1002185329,1303-FAIRBANKS,1303,1002185329-2X4-3FT PRE-CUT LUMBER,202.0,477.9000000000002
33560,1002185329,4406-W VALLEY CITY,4406,1002185329-2X4-3FT PRE-CUT LUMBER,661.0,1904.1100000000013
769444,1002185329,2810-WOODBURY,2810,1002185329-2X4-3FT PRE-CUT LUMBER,1387.0,3274.459999999999
769444,1002185329,8598-LINCOLN & MCCORMICK,8598,1002185329-2X4-3FT PRE-CUT LUMBER,208.0,484.3600000000001
68662,1002185329,1230-CLARENCE,1230,1002185329-2X4-3FT PRE-CUT LUMBER,320.0,730.6099999999998
769444,1002185329,3011-SOUTHTOWN,3011,1002185329-2X4-3FT PRE-CUT LUMBER,552.0,1317.9500000000005
769444,1002185329,0504-ROUND ROCK,0504,1002185329-2X4-3FT PRE-CUT LUMBER,735.0,1741.5500000000002
21376,1002185329,0917-LAWNSIDE,0917,1002185329-2X4-3FT PRE-CUT LUMBER,18.0,25.78
769444,1002185329,0947-BRIDGEWATER - RT 28,0947,1002185329-2X4-3FT PRE-CUT LUMBER,778.0,1855.9599999999991
769444,1002185329,"1225-BROOKLYN, NY",1225,1002185329-2X4-3FT PRE-CUT LUMBER,459.0,1033.06
21376,1002185329,6891-BRONX TERMINAL,6891,1002185329-2X4-3FT PRE-CUT LUMBER,,
769444,1002185329,6986-BUCKHEAD,6986,1002185329-2X4-3FT PRE-CUT LUMBER,813.0,1960.5899999999992
769444,1002185329,6971-YUCCA VALLEY,6971,1002185329-2X4-3FT PRE-CUT LUMBER,351.0,952.1999999999992
769444,1002185329,0486-CENTRAL TUCSON (EL CON),0486,1002185329-2X4-3FT PRE-CUT LUMBER,883.0,2592.409999999998
33560,1002185329,4422-RICHFIELD,4422,1002185329-2X4-3FT PRE-CUT LUMBER,79.0,228.10000000000002
769444,1002185329,"3485-CONCORD, NH",3485,1002185329-2X4-3FT PRE-CUT LUMBER,361.0,891.8299999999991
769444,1002185329,8918-CRAWFORDSVILLE,8918,1002185329-2X4-3FT PRE-CUT LUMBER,136.0,303.79
769444,1002185329,4605-MERRIFIELD,4605,1002185329-2X4-3FT PRE-CUT LUMBER,1080.0,2485.349999999996
769444,1002185329,1083-NORTH UPLAND,1083,1002185329-2X4-3FT PRE-CUT LUMBER,545.0,1593.410000000002
769444,1002185329,0926-HAZLET,0926,1002185329-2X4-3FT PRE-CUT LUMBER,788.0,1728.2599999999995
21376,1002185329,0119-AUGUSTA,0119,1002185329-2X4-3FT PRE-CUT LUMBER,1260.0,2859.27
21376,1002185329,1171-MT. PLEASANT,1171,1002185329-2X4-3FT PRE-CUT LUMBER,450.0,1058.2199999999998
769444,1002185329,6567-SILVERLAKE,6567,1002185329-2X4-3FT PRE-CUT LUMBER,770.0,1598.76
769444,1002185329,2552-COLLEGE PARK,2552,1002185329-2X4-3FT PRE-CUT LUMBER,624.0,1634.7599999999998
21376,1002185329,0773-SE KNOXVILLE,0773,1002185329-2X4-3FT PRE-CUT LUMBER,138.0,313.6199999999999
769444,1002185329,"1501-AURORA, CO",1501,1002185329-2X4-3FT PRE-CUT LUMBER,710.0,1847.6699999999996
769444,1002185329,1238-SPRINGFIELD GARDENS,1238,1002185329-2X4-3FT PRE-CUT LUMBER,380.0,798.95
769444,1002185329,6320-E PALM BEACH LAKES,6320,1002185329-2X4-3FT PRE-CUT LUMBER,78.0,176.63000000000005
769444,1002185329,0480-CAVE CREEK,0480,1002185329-2X4-3FT PRE-CUT LUMBER,755.0,2087.1899999999987
68662,1002185329,1257-CAMILLUS,1257,1002185329-2X4-3FT PRE-CUT LUMBER,549.0,1320.379999999999
769444,1002185329,0901-E HANOVER,0901,1002185329-2X4-3FT PRE-CUT LUMBER,324.0,799.5799999999999
21376,1002185329,0128-CONYERS,0128,1002185329-2X4-3FT PRE-CUT LUMBER,764.0,1699.3800000000003
769444,1002185329,3620-DURHAM,3620,1002185329-2X4-3FT PRE-CUT LUMBER,571.0,1436.99
21376,1002185329,0941-FLEMINGTON,0941,1002185329-2X4-3FT PRE-CUT LUMBER,,
769444,1002185329,3820-WEST CLEVELAND,3820,1002185329-2X4-3FT PRE-CUT LUMBER,560.0,1260.1699999999987
769444,1002185329,0616-MORENO VALLEY,0616,1002185329-2X4-3FT PRE-CUT LUMBER,710.0,1983.5800000000008
769444,1002185329,6578-HUNTSVILLE,6578,1002185329-2X4-3FT PRE-CUT LUMBER,502.0,1096.0700000000006
769444,1002185329,3828-EAST COLUMBUS,3828,1002185329-2X4-3FT PRE-CUT LUMBER,298.0,701.6000000000008
21376,1002185329,1110-E COLUMBIA,1110,1002185329-2X4-3FT PRE-CUT LUMBER,256.0,602.7799999999999
769444,1002185329,1928-ROCKFORD,1928,1002185329-2X4-3FT PRE-CUT LUMBER,480.0,1119.7500000000011
769444,1002185329,1402-N LITTLE ROCK,1402,1002185329-2X4-3FT PRE-CUT LUMBER,862.0,1923.459999999999
769444,1002185329,1908-BEDFORD PARK,1908,1002185329-2X4-3FT PRE-CUT LUMBER,-7.0,-9.62
769444,1002185329,2002-CLARKSVILLE,2002,1002185329-2X4-3FT PRE-CUT LUMBER,203.0,472.91999999999996
769444,1002185329,0984-NEWTON,0984,1002185329-2X4-3FT PRE-CUT LUMBER,244.0,560.7099999999999
769444,1002185329,2314-PADUCAH,2314,1002185329-2X4-3FT PRE-CUT LUMBER,63.0,149.46999999999997
33560,1002185329,4415-PARK CITY,4415,1002185329-2X4-3FT PRE-CUT LUMBER,897.0,2413.2099999999978
769444,1002185329,6303-PANAMA CITY,6303,1002185329-2X4-3FT PRE-CUT LUMBER,-2.0,-4.14
769444,1002185329,4010-HILLSBORO,4010,1002185329-2X4-3FT PRE-CUT LUMBER,1168.0,2655.5899999999974
769444,1002185329,3804-MAPLE HEIGHTS,3804,1002185329-2X4-3FT PRE-CUT LUMBER,334.0,730.8799999999995
68662,1002185329,1223-SARATOGA SPRINGS,1223,1002185329-2X4-3FT PRE-CUT LUMBER,374.0,906.2599999999996
769444,1002185329,4017-OREGON CITY,4017,1002185329-2X4-3FT PRE-CUT LUMBER,866.0,2010.8099999999984
769444,1002185329,6663-BALDWIN PARK,6663,1002185329-2X4-3FT PRE-CUT LUMBER,829.0,2375.250000000001
769444,1002185329,2720-WALKER,2720,1002185329-2X4-3FT PRE-CUT LUMBER,676.0,1548.1599999999996
769444,1002185329,4915-BELLEVUE (E GREEN BAY),4915,1002185329-2X4-3FT PRE-CUT LUMBER,331.0,866.7400000000002
769444,1002185329,6576-KERRVILLE,6576,1002185329-2X4-3FT PRE-CUT LUMBER,364.0,815.3500000000006
769444,1002185329,6848-LOVEJOY,6848,1002185329-2X4-3FT PRE-CUT LUMBER,-1.0,-2.92
769444,1002185329,4741-POULSBO,4741,1002185329-2X4-3FT PRE-CUT LUMBER,248.0,551.2100000000002
769444,1002185329,0213-VERO BEACH,0213,1002185329-2X4-3FT PRE-CUT LUMBER,319.0,718.039999999999
33560,1002185329,4407-LINDON,4407,1002185329-2X4-3FT PRE-CUT LUMBER,508.0,1388.1200000000008
769444,1002185329,8466-SYOSSET,8466,1002185329-2X4-3FT PRE-CUT LUMBER,587.0,1543.049999999999
769444,1002185329,0663-FRESNO,0663,1002185329-2X4-3FT PRE-CUT LUMBER,586.0,1678.7699999999986
68662,1002185329,1289-AMSTERDAM,1289,1002185329-2X4-3FT PRE-CUT LUMBER,200.0,413.23
769444,1002185329,0643-EL CERRITO,0643,1002185329-2X4-3FT PRE-CUT LUMBER,349.0,1015.1899999999998
769444,1002185329,3201-NW OMAHA,3201,1002185329-2X4-3FT PRE-CUT LUMBER,475.0,1030.7100000000005
769444,1002185329,6661-VAN NUYS,6661,1002185329-2X4-3FT PRE-CUT LUMBER,643.0,1739.1500000000008
